IDENTIFIER	chrom	start	stop	symbol	is_refseq	refseq_id
10597854	9	121707198	121743055	Ccdc13	true	NM_028384
10597871	9	121757678	121766742	Higd1a	true	NM_019814
10597875	9	121823474	121825415	Cyp8b1	true	NM_010012
10597878	9	121890724	121905131	C85492	true	NM_153540
10597883	9	122084997	122203492	Ano10	true	NM_133979
10597898	9	122218802	122218974	10597898	false	NA
10597900	9	122760129	122775069	Zfp445	true	NM_173364
10597913	9	122854207	122860090	1110059G10Rik	true	NM_025419
10597918	9	122929985	122930362	Gm9856	false	NA
10597920	9	122983271	123022308	Zdhhc3	true	NM_026917
10597935	9	123081391	123125156	Cdcp1	true	NM_133974
10597945	9	123168175	123169907	Tmem158	true	NM_001002267
10597949	9	123503944	123541594	Slc6a20b	true	NM_011731
10597960	9	123545240	123587992	Slc6a20a	true	NM_139142
10597969	15	NA	NA	10597969	false	NM_010447
10597973	9	123606711	123626741	Lztfl1	true	NM_033322
10597978	9	123698628	123760687	Fyco1	true	NM_148925
10597996	9	123761436	123771246	Xcr1	true	NM_011798
10597999	9	123777191	123778257	10597999	false	NA
10598004	9	123876957	123883399	Ccr1	true	NM_009912
10598010	9	123892144	123893241	Ccr1l1	true	NM_007718
10598013	9	124036312	124041920	Ccr5	true	NM_009917
10598018	M	1	68	10598018	false	NA
10598020	M	70	1024	10598020	false	NA
10598023	M	1025	1093	10598023	false	NA
10598025	M	1094	2675	10598025	false	NA
10598027	M	2676	2750	10598027	false	NA
10598029	M	2751	3774	ND1	false	NA
10598032	M	3845	3913	10598032	false	NA
10598034	M	3914	5016	ND2	false	NA
10598036	M	5328	6872	COX1	false	NA
10598038	10	NA	NA	10598038	false	NA
10598041	M	7700	7764	10598041	false	NA
10598043	M	7766	9390	Gm10925	false	NA
10598049	M	8608	9806	COX3	false	NA
10598053	M	9391	9458	10598053	false	NA
10598055	M	9459	9806	ND3	false	NA
10598057	M	9808	9875	10598057	false	NA
10598059	M	9877	11544	ND4	false	NA
10598062	M	11546	11612	10598062	false	NA
10598064	M	11613	11741	10598064	false	NA
10598067	M	11742	13565	ND5	false	NA
10598069	M	14145	15288	CYTB	false	NA
10598071	M	15289	15355	10598071	false	NA
10598073	M	3772	3842	10598073	false	NA
10598075	M	5018	5086	10598075	false	NA
10598077	M	5089	5159	10598077	false	NA
10598079	M	5192	5257	10598079	false	NA
10598081	M	5260	5326	10598081	false	NA
10598083	M	6870	6938	LOC100504272	false	NA
10598085	M	7843	8146	10598085	false	NA
10598087	M	13552	14070	ND6	false	NA
10598089	M	14071	14139	10598089	false	NA
10598091	M	15356	15422	10598091	false	NA
10598093	7	3489957	3503433	Tarm1	true	NM_177363
10598101	9	NA	NA	10598101	false	NM_001013813
10598103	11	NA	NA	10598103	false	NM_207523
10598105	17	33336007	33336954	Olfr239	true	NM_207175
10598107	1_random	364269	371244	Taf1a	true	NM_021466
10598111	4_random	124613	130104	Dhrsx	true	NM_001033326
10598118	NA	0	0	Vmn2r122	true	NM_009488
10598126	1_random	391870	410156	Hhipl2	true	NM_030175
10598138	X_random	101352	106395	Spry3	true	NM_001030293
10598141	NA	0	0	LOC236220	false	NA
10598146	Un_random	3053	37432	Tcstv3	true	NM_153523
10598152	Un_random	12669	13172	LOC625360	true	NM_001037925
10598154	Un_random	125698	127960	AF067063	false	NA
10598164	1_random	249700	268214	0610010K06Rik	true	NM_027861
10598169	5	147325698	147328499	4930449I24Rik	true	NM_026136
10598175	14	44500388	44501237	Ear10	true	NM_053112
10598178	1_random	97012	97501	Disp1	true	NM_026866
10598180	1_random	167828	169487	BC085271	false	NA
10598183	X	30598331	30599892	Gm2799	true	NM_001168334
10598187	X	30549900	30567805	10598187	false	NA
10598192	X	30478531	30480313	Gm2940	false	NA
10598198	1_random	329694	342901	Mia3	true	NM_177389
10598203	13_random	365741	367374	Ccl28	true	NM_020279
10598212	X	3077970	3128674	10598212	false	NA
10598216	X	3142378	3142878	10598216	false	NA
10598218	X	3410668	3412609	Gm2799	true	NM_001168334
10598220	NA	0	0	Gm2799	true	NM_001168334
10598222	X	4159656	4159872	Gm2790	false	NA
10598225	X	4220015	4221715	Gm2799	true	NM_001168334
10598227	X	4916814	4917591	Gm2940	false	NA
10598229	X	4968654	4969060	10598229	false	NA
10598232	X	5376152	5438658	10598232	false	NA
10598236	X	5624625	5631869	Nudt11	true	NM_021431
10598238	X	5684009	5684127	10598238	false	NA
10598240	X	5977263	6214566	Shroom4	true	NM_001040459
10598251	X	6450609	6523929	Dgkk	true	NM_177914
10598279	X	6644641	6655735	Akap4	true	NM_009651
10598287	X	6953795	6954114	LOC100270707	false	NA
10598289	X	7154814	7155299	4930524L23Rik	false	NA
10598292	X	7156819	7172360	Foxp3	true	NM_054039
10598309	X	7184229	7212322	Cacna1f	true	NM_019582
10598359	X	7215810	7230377	Syp	true	NM_009305
10598369	X	7234515	7245312	Prickle3	true	NM_175097
10598381	X	7274339	7287383	Gpkow	true	NM_173747
10598389	X	7299350	7305327	Wdr45	true	NM_172372
10598403	X	7305672	7308190	Praf2	true	NM_138602
10598407	X	7329256	7329540	10598407	false	NA
10598409	X	7339799	7352328	Tcfe3	true	NM_172472
10598422	X	7367121	7397689	Gripap1	true	NM_207670
10598448	X	7400969	7415406	Kcnd1	true	NM_008423
10598456	X	7418957	7452348	Otud5	true	NM_138604
10598467	X	7455432	7460558	Pim2	true	NM_138606
10598474	X	7461370	7471531	Slc35a2	true	NM_078484
10598482	X	7476524	7484778	Timm17b	true	NM_011591
10598491	X	7486668	7487053	Gm10490	false	NA
10598493	X	7496948	7500950	Pcsk1n	true	NM_013892
10598499	X	7624355	7624525	10598499	false	NA
10598501	X	7674213	7683829	Gm6787	false	NA
10598505	X	7722557	7722859	Rbm3	true	NM_001166409
10598507	X	7848520	7857300	Slc38a5	true	NM_172479
10598524	X	7904550	7952378	Ssxb10	true	NM_199064
10598528	X	7944104	8331850	Ssxb9	true	NM_199066
10598538	X	7990430	8182243	Ssxb1	true	NM_026492
10598547	X	8231753	8231950	10598547	false	NA
10598549	X	8321120	8331850	Ssx9	true	NM_199063
10598555	X	8380817	8386650	Ssxb5	true	NM_199319
10598562	X	8469508	8472090	B630019K06Rik	true	NM_175327
10598565	X	8610611	8611459	Fthl17	true	NM_031261
10598567	X	8620853	8621371	Fthl17	true	NM_031261
10598569	X	8640216	8640948	Gm5635	true	NM_001038697
10598571	X	8681688	8683468	4930402K13Rik	false	NA
10598573	X	8700581	8701126	10598573	false	NA
10598575	X	8777099	8845211	Lancl3	true	NM_173414
10598586	X	8849930	8888299	Xk	true	NM_023500
10598592	X	8860888	8861414	1700012L04Rik	true	NM_029588
10598594	X	8894956	8895187	10598594	false	NA
10598596	X	8927725	8928251	Gm14501	true	NM_001085537
10598598	X	9424073	9424634	1700054O13Rik	true	NM_026096
10598601	X	9426829	9427380	4930557A04Rik	false	NA
10598603	NA	0	0	Sytl5	true	NM_177704
10598612	X	9829485	9898150	Otc	true	NM_008769
10598626	X	10062242	10173732	Tspan7	true	NM_019634
10598636	17	NA	NA	10598636	false	NM_011665
10598638	X	10294608	10297200	Mid1ip1	true	NM_001166635
10598644	X	10876350	10876883	Gm14483	true	NM_001111037
10598646	X	10879518	10880044	Gm14484	true	NM_001025260
10598648	X	10882684	10883210	Gm14483	true	NM_001111037
10598650	X	10885853	10886379	Gm14483	true	NM_001111037
10598652	X	10889020	10889546	Gm14484	true	NM_001025260
10598654	X	10892187	10892713	Gm14483	true	NM_001111037
10598656	X	10895354	10895880	Gm14483	true	NM_001111037
10598658	X	10898521	10899047	Gm14483	true	NM_001111037
10598660	X	10901688	10902214	Gm14483	true	NM_001111037
10598662	X	11427610	11427716	10598662	false	NA
10598664	X	12164997	12194091	Atp6ap2	true	NM_027439
10598674	X	12514091	12515254	LOC634012	false	NA
10598678	X	12648624	12759008	Usp9x	true	NM_009481
10598721	15	NA	NA	10598721	false	NM_013762
10598723	X	12858164	12871176	Ddx3x	true	NM_010028
10598743	X	12999710	13066439	Nyx	true	NM_173415
10598750	X	13209264	13217984	Gpr34	true	NM_011823
10598757	X	13238489	13244559	Gpr82	true	NM_175669
10598763	X	13788238	13788783	Gm5382	true	NM_001034100
10598765	X	16099998	16100815	Cypt1	true	NM_025738
10598769	X	16187378	16188555	10598769	false	NA
10598771	X	16196824	16264844	Maoa	true	NM_173740
10598789	X	16902441	16902544	10598789	false	NA
10598791	X	17199696	17204207	Gm5073	false	NA
10598796	X	17722983	17723822	Dusp21	true	NM_028568
10598798	X	17739793	17856484	Kdm6a	true	NM_009483
10598827	X	18689501	18690211	10598827	false	NA
10598831	11	NA	NA	10598831	false	NM_207523
10598833	X	19636696	19674647	Chst7	true	NM_021715
10598837	X	19916426	19916830	10598837	false	NA
10598839	X	19941729	19982383	Rp2h	true	NM_133669
10598848	X	20002928	20097063	Phf16	true	NM_199317
10598863	X	20126941	20139213	Rgn	true	NM_009060
10598872	X	20195149	20228015	Rbm10	true	NM_145627
10598882	X	20235547	20260305	Uba1	true	NM_009457
10598912	X	20265560	20277003	Cdk16	true	NM_011049
10598933	X	20280979	20297665	Usp11	true	NM_145628
10598956	X	20425704	20437645	Araf	true	NM_009703
10598976	X	20447292	20451863	Timp1	true	NM_001044384
10598983	X	20645623	20655004	Spaca5	true	NM_001085393
10598989	X	20692946	20698318	Ssxa1	false	NA
10598994	9	NA	NA	10598994	false	NM_007502
10598996	X	20937991	20941748	Gm5124	true	NM_198633
10599001	X	21061752	21066290	Agtr2	true	NM_007429
10599005	X	21081233	21082592	10599005	false	NA
10599008	X	21292026	21319087	Slc6a14	true	NM_020049
10599026	X	22011535	22011642	10599026	false	NA
10599028	X	22038758	22039484	1700023I07Rik	false	NA
10599030	X	22439062	22439176	10599030	false	NA
10599032	X	23270243	23383128	Wdr44	true	NM_175180
10599054	X	23421830	23484733	Gm4907	true	NM_001034864
10599058	X	23838248	23838478	10599058	false	NA
10599060	X	24140757	24140987	10599060	false	NA
10599062	X	28947199	28947429	10599062	false	NA
10599064	X	29130522	29153403	Gm10058	true	NM_001109969
10599073	X	29287963	29288193	10599073	false	NA
10599075	X	29483951	29506884	Gm10058	true	NM_001109969
10599084	X	30823250	30824027	Gm2940	false	NA
10599088	X	30478531	30480263	Gm2940	false	NA
10599092	X	30566979	30567329	10599092	false	NA
10599094	X	32423814	32424044	10599094	false	NA
10599096	X	32607379	32630294	Gm10058	true	NM_001109969
10599105	X	32757974	32758204	10599105	false	NA
10599107	X	32944182	32967088	Gm10058	true	NM_001109969
10599116	X	33341189	33342424	10599116	false	NA
10599118	X	33378121	33378394	10599118	false	NA
10599120	X	33428827	33616224	Dock11	true	NM_001009947
10599174	X	33652134	33711257	Il13ra1	true	NM_133990
10599187	X	33735945	33739153	Zcchc12	true	NM_028325
10599192	X	33868404	33906851	Lonrf3	true	NM_028894
10599200	X	34138220	34146078	Pgrmc1	true	NM_016783
10599205	X	34208271	34209011	10599205	false	NA
10599207	X	34283739	34317197	Slc25a43	true	NM_001085497
10599213	X	34316614	34316746	10599213	false	NA
10599215	X	34335644	34338802	Slc25a5	true	NM_007451
10599222	X	34414353	34424217	Ube2a	true	NM_019668
10599229	X	34588840	34590413	Ankrd58	true	NM_173779
10599232	X	34666790	34690741	Nkap	true	NM_025937
10599243	X	34731276	34732462	Rnf113a1	true	NM_153503
10599246	X	34784987	34789685	Rhox2a	true	NM_029203
10599251	X	34789914	34965404	Rhox3a	true	NM_194063
10599263	X	34805370	34810131	Rhox4a	true	NM_001039688
10599269	X	34847001	34851786	Rhox4b	true	NM_021300
10599274	X	34894844	34899631	Rhox4c	true	NM_001039689
10599279	X	34913824	34913966	10599279	false	NA
10599281	X	34929042	34933682	Rhox4a	true	NM_001039688
10599286	X	34945003	34956316	Rhox2e	true	NM_001085348
10599291	X	34971919	34976790	Rhox4e	true	NM_201236
10599296	X	35180224	35183034	Rhox6	true	NM_008955
10599300	X	35184863	35194348	Rhox7	true	NM_001025086
10599309	X	35419652	35443251	Rhox10	true	NM_001024850
10599317	X	35474876	35483143	Rhox13	true	NM_001185002
10599321	X	35543018	35547717	Zbtb33	true	NM_020256
10599324	X	35669444	35689890	Atp1b4	true	NM_133690
10599333	9	NA	NA	10599333	false	NM_013795
10599335	X	35953835	35966699	Mcts1	true	NM_026902
10599342	X	36125957	36315865	6030498E09Rik	true	NM_183126
10599346	15	NA	NA	10599346	false	NM_001039368
10599348	X	38754533	39031778	Gria3	true	NM_016886
10599369	X	39424502	39458684	Xiap	true	NM_009688
10599377	X	39504250	39629351	Stag2	true	NM_021465
10599411	X	39855739	39875274	Sh2d1a	true	NM_011364
10599416	X	39880590	39880832	Gm10483	false	NA
10599418	X	40607223	40607408	10599418	false	NA
10599420	X	40944451	40946168	Gm362	true	NM_001195271
10599422	X	42444081	42445965	1110059M19Rik	true	NM_026841
10599425	X	43682184	43683524	Actrt1	true	NM_028514
10599427	X	44824985	44825989	10599427	false	NA
10599430	X	45077746	45079159	10599430	false	NA
10599433	5	NA	NA	10599433	false	NM_019647
10599435	X	45265633	45319045	Ocrl	true	NM_177215
10599461	17	NA	NA	10599461	false	NM_007589
10599463	X	45462052	45490158	Xpnpep2	true	NM_133213
10599487	X	45499704	45514742	Sash3	true	NM_028773
10599496	X	45583463	45583610	10599496	false	NA
10599498	X	45610085	45635627	Utp14a	true	NM_028276
10599514	X	45714764	45761226	Bcorl1	true	NM_178782
10599530	X	45872647	45883409	Rab33a	true	NM_011228
10599537	X	45976755	46015471	Slc25a14	true	NM_011398
10599554	X	46048181	46063897	Rbmx2	true	NM_173376
10599560	X	46065160	46065715	10599560	false	NA
10599562	X	46823740	46853418	Arhgap36	true	NM_001081123
10599576	2	NA	NA	10599576	false	NM_025598
10599579	X	47036681	47037640	Olfr1320	true	NM_207240
10599581	X	48194613	48245038	2610018G03Rik	true	NM_133729
10599595	X	48397188	48397997	10599595	false	NA
10599598	X	49929020	49972224	10599598	false	NA
10599604	X	50144377	50152645	Ccdc160	true	NM_001034059
10599607	17	NA	NA	10599607	false	NM_008503
10599612	X	50265417	50310120	Phf6	true	NM_027642
10599627	X	50341255	50374837	Hprt	true	NM_013556
10599637	X	50626610	50684362	Fam122c	true	NM_028671
10599648	X	50667710	50668343	10599648	false	NA
10599650	X	50788095	50796753	Etd	false	NA
10599654	X	50911099	50912312	Cxx1c	true	NM_028375
10599658	X	50972573	50994496	LOC100504039	false	NA
10599663	X	51028003	51041618	4930502E18Rik	false	NA
10599670	X	51384530	51384906	10599670	false	NA
10599673	X	52480053	52496758	Slxl1	true	NM_029181
10599680	X	53389749	53406673	3830403N18Rik	true	NM_027510
10599686	X	53599577	53618851	Zfp449	true	NM_030139
10599693	X	53627744	53630977	Ncrna00086	false	NA
10599696	X	53708034	53761020	Ddx26b	true	NM_172779
10599717	X	53777919	53778609	10599717	false	NA
10599719	X	53863031	53915070	Slc9a6	true	NM_172780
10599736	X	53984964	54046523	Fhl1	true	NM_001077361
10599747	X	54125738	54254724	Gpr112	false	NA
10599773	X	54166322	54228424	Gpr112	false	NA
10599776	X	54296251	54301935	Brs3	true	NM_009766
10599781	X	54306792	54320360	Htatsf1	true	NM_028242
10599792	X	54341283	54359507	Vgll1	true	NM_133251
10599802	X	54465273	54477219	Cd40lg	true	NM_011616
10599810	X	55242650	55242756	10599810	false	NA
10599812	X	55283805	55294911	Zic3	true	NM_009575
10599822	X	56172009	56173481	4930550L24Rik	true	NM_023774
10599826	X	57252641	57283935	F9	true	NM_007979
10599835	X	57510729	57510835	10599835	false	NA
10599837	X	57801194	57801826	Gm715	false	NA
10599839	X	58060789	58061154	10599839	false	NA
10599841	X	58369573	58429166	C230004F18Rik	false	NA
10599849	X	58544047	58545340	Gm4988	false	NA
10599853	X	58962789	58964133	Ldoc1	true	NM_001018087
10599855	3	NA	NA	10599855	false	NM_007917
10599858	X	59540317	59545253	4933402E13Rik	false	NA
10599863	X	59721166	59721987	4931400O07Rik	false	NA
10599866	X	61426731	61431953	3830417A13Rik	true	NM_027512
10599874	X	62053686	62053791	10599874	false	NA
10599876	X	62300819	62302189	Ctag2	true	NM_027302
10599880	X	63906334	63909620	Slitrk2	true	NM_198863
10599884	X	63912280	63912595	Slitrk2	true	NM_001161431
10599886	X	63981513	63981727	10599886	false	NA
10599888	X	64016557	64017749	10599888	false	NA
10599893	X	65931730	65971140	Fmr1	true	NM_008031
10599917	X	66015014	66057768	Fmr1nb	true	NM_174993
10599925	14	NA	NA	10599925	false	NM_019637
10599927	X	66613506	67121212	Aff2	true	NM_008032
10599948	X	67198475	67199153	Gm6812	true	NM_001098842
10599951	X	67639088	67642592	1110012L19Rik	true	NM_026787
10599956	X	67653651	67654142	10599956	false	NA
10599958	X	67766223	67767140	Gm16441	false	NA
10599960	X	68024042	68024646	10599960	false	NA
10599962	X	68370714	68408081	Mamld1	true	NM_001081354
10599972	2	NA	NA	10599972	false	NA
10599976	X	68463942	68568464	Mtm1	true	NM_001164190
10599997	X	68617935	68672371	Mtmr1	true	NM_016985
10600017	X	68809129	68813829	Hmgb3	true	NM_008253
10600024	X	68916942	68921264	Gpr50	true	NM_010340
10600027	15	NA	NA	10600027	false	NM_001163485
10600031	X	69062141	69081442	2610030H06Rik	true	NM_001081356
10600034	X	69177777	69186208	Gm1141	false	NA
10600044	X	69211837	69212923	Prrg3	true	NM_001081135
10600047	X	69218325	69234385	Fate1	false	NA
10600057	X	69237214	69255557	Cnga2	true	NM_007724
10600065	X	69467356	69468303	Magea4	true	NM_020280
10600067	X	69857142	69857248	10600067	false	NA
10600069	X	70070775	70083883	Gabrq	true	NM_020488
10600080	X	70114706	70115437	Magea9-ps	false	NA
10600082	X	70163860	70203867	Nsdhl	true	NM_010941
10600093	X	70242373	70276851	Zfp185	true	NM_009549
10600114	X	70310126	70313530	Pnma3	true	NM_153169
10600116	X	70362386	70374599	DXBay18	true	NM_001025384
10600122	X	70437555	70448268	Xlr3b	true	NM_001081643
10600131	X	70459688	70467795	Xlr4b	true	NM_021365
10600144	X	70473357	70476134	F8a	true	NM_007978
10600148	X	70544371	70545204	DXBay18	true	NM_001025384
10600150	X	70587974	70604417	Zfp275	true	NM_031494
10600159	X	70656435	70673724	Zfp92	true	NM_009566
10600169	X	70728962	70741735	Bgn	true	NM_007542
10600180	X	70748425	70816344	Atp2b3	true	NM_177236
10600205	X	70884780	70888859	Dusp9	true	NM_029352
10600210	X	70918489	70927841	Slc6a8	true	NM_133987
10600235	X	70961936	70983873	Abcd1	true	NM_007435
10600247	X	70998003	70998135	10600247	false	NA
10600249	X	71002464	71017783	Plxnb3	true	NM_019587
10600284	X	71019761	71024264	Srpk3	true	NM_019684
10600301	X	71032401	71036161	Ssr4	true	NM_001166480
10600308	X	71054756	71054820	10600308	false	NA
10600310	X	71118897	71139766	Avpr2	true	NM_019404
10600317	X	71372803	71396095	Opn1mw	true	NM_008106
10600324	15	NA	NA	10600324	false	NM_013762
10600326	X	71422598	71453839	Tktl1	true	NM_031379
10600341	X	71500178	71506148	Emd	true	NM_007927
10600349	X	71516351	71518396	Rpl10	true	NM_052835
10600355	X	71517823	71517959	Snora70	false	NA
10600357	X	71528089	71535488	Taz	true	NM_001173547
10600372	X	71536362	71540656	B230340J04Rik	false	NA
10600377	X	71542445	71550030	Atp6ap1	true	NM_018794
10600390	X	71550351	71557201	Gdi1	true	NM_010273
10600403	X	71558372	71565472	Fam50a	true	NM_138607
10600419	X	71574438	71589102	Plxna3	true	NM_008883
10600453	X	71669951	71696859	Ikbkg	true	NM_001136067
10600471	X	71731926	71732760	10600471	false	NA
10600474	X	71749363	71749732	10600474	false	NA
10600476	X	71812318	71813043	10600476	false	NA
10600478	X	71839667	71840614	Olfr1325	true	NM_146398
10600480	X	72050285	72050875	Gm2940	false	NA
10600485	X	72341255	72355109	Dkc1	true	NM_001030307
10600500	5	NA	NA	10600500	false	NM_026050
10600502	5	NA	NA	10600502	false	NM_026050
10600504	X	72627654	72641455	Fundc2	true	NM_026126
10600512	X	72662037	72699340	Brcc3	true	NM_001166457
10600524	X	72759652	72780274	Vbp1	true	NM_011692
10600529	X	72969011	72969465	Vbp1	false	NA
10600531	X	73160557	73160839	10600531	false	NA
10600533	X	73442921	73444081	10600533	false	NA
10600536	X	73509645	73513018	Gm4937	true	NM_001013760
10600539	X	73592733	73592975	Magea7-ps	false	NA
10600541	X	73638689	73643318	4930428D18Rik	true	NM_001033799
10600545	5	NA	NA	10600545	false	NM_010439
10600547	X	74756443	74905604	Tbl1x	true	NM_020601
10600566	X	74824826	74825052	10600566	false	NA
10600568	X	75233630	75238906	Gm14744	true	NM_001085544
10600576	X	75432690	75436800	Gm14743	true	NM_001126321
10600581	X	75614982	75616467	4930480E11Rik	false	NA
10600584	X	75636044	75636563	10600584	false	NA
